fips,district,year,enrollment,cs_score
4029886,Mountain View-Gotebo,2024,253,-0.2246445600773886
4029886,Mountain View-Gotebo,2023,268,-0.1219483569426079
4029886,Mountain View-Gotebo,2022,260,0.1088909090838756
4029886,Mountain View-Gotebo,2021,227,NA
4029886,Mountain View-Gotebo,2020,247,NA
4029886,Mountain View-Gotebo,2019,246,0.3113184460100411
4029886,Mountain View-Gotebo,2018,237,0.0890948482689852
4029886,Mountain View-Gotebo,2017,250,0.0952708174945022
4029886,Mountain View-Gotebo,2016,254,0.2039571819429876
4029886,Mountain View-Gotebo,2015,248,0.3847419263129085
4020640,Moyers,2025,173,NA
4020640,Moyers,2024,190,-0.5060198722319117
4020640,Moyers,2023,188,-0.7499524437090109
4020640,Moyers,2022,186,-0.7268187630507091
4020640,Moyers,2021,149,NA
4020640,Moyers,2020,172,NA
4020640,Moyers,2019,174,-0.8461461876487487
4020640,Moyers,2018,195,-0.6692135243231812
4020640,Moyers,2017,202,-0.7090614792048782
4020640,Moyers,2016,208,-0.8393563920095523
4020640,Moyers,2015,214,-0.5706002836528693
4020880,Muldrow,2025,1307,NA
4020880,Muldrow,2024,1336,-0.1926478961648823
4020880,Muldrow,2023,1292,-0.1226950801095699
4020880,Muldrow,2022,1268,-0.0386132773666679
4020880,Muldrow,2021,1207,NA
4020880,Muldrow,2020,1325,NA
4020880,Muldrow,2019,1400,0.10587238193269741
4020880,Muldrow,2018,1421,0.0938520246322368
4020880,Muldrow,2017,1464,-0.0269079267954561
4020880,Muldrow,2016,1483,-6.355855891421e-4
4020880,Muldrow,2015,1515,0.0456767886249601
4020910,Mulhall-Orlando,2025,233,NA
4020910,Mulhall-Orlando,2024,229,0.2800285703976876
4020910,Mulhall-Orlando,2023,224,0.4035340664319866
4020910,Mulhall-Orlando,2022,222,0.1570719588690614
4020910,Mulhall-Orlando,2021,206,NA
4020910,Mulhall-Orlando,2020,228,NA
4020910,Mulhall-Orlando,2019,239,0.3433748996980057
4020910,Mulhall-Orlando,2018,238,0.3411419610027792
4020910,Mulhall-Orlando,2017,257,0.2368478290040109
4020910,Mulhall-Orlando,2016,255,0.3032806424878854
4020910,Mulhall-Orlando,2015,239,0.3547827747799298
4020970,Muskogee,2025,4770,NA
4020970,Muskogee,2024,4834,-0.5068665769925791
4020970,Muskogee,2023,4819,-0.5103135429634106
4020970,Muskogee,2022,4811,-0.5479553667824412
4020970,Muskogee,2021,4794,NA
4020970,Muskogee,2020,5367,NA
4020970,Muskogee,2019,5691,-0.2841222107045952
4020970,Muskogee,2018,5859,-0.3156592426888676
4020970,Muskogee,2017,5980,-0.3016957874602771
4020970,Muskogee,2016,6098,-0.2209320472945554
4020970,Muskogee,2015,6168,-0.1764910122424891
4021000,Mustang,2025,13426,NA
4021000,Mustang,2024,13630,0.1000172192271561
4021000,Mustang,2023,13494,0.0275289792320669
4021000,Mustang,2022,13001,0.0154076523470828
4021000,Mustang,2021,11868,NA
4021000,Mustang,2020,12355,NA
4021000,Mustang,2019,11902,0.1168147280460255
4021000,Mustang,2018,11439,0.0456313700009524
4021000,Mustang,2017,11031,0.1074958794832915
4021000,Mustang,2016,10798,0.1591983951630399
4021000,Mustang,2015,10495,0.1787744763607737
4021120,Nashoba,2025,52,NA
4021120,Nashoba,2024,54,NA
4021120,Nashoba,2023,47,NA
4021120,Nashoba,2022,57,NA
4021120,Nashoba,2021,52,NA
4021120,Nashoba,2020,58,NA
4021120,Nashoba,2019,51,-0.2368023204058024
4021120,Nashoba,2018,41,NA
4021120,Nashoba,2017,39,NA
4021120,Nashoba,2016,62,NA
4021120,Nashoba,2015,50,NA
4021180,Navajo,2025,473,NA
4021180,Navajo,2024,450,0.282176350428097
4021180,Navajo,2023,439,0.2861261921003586
4021180,Navajo,2022,466,0.1609645194977262
4021180,Navajo,2021,433,NA
4021180,Navajo,2020,479,NA
4021180,Navajo,2019,535,0.1227836350005081
4021180,Navajo,2018,524,0.1949434354917559
4021180,Navajo,2017,535,0.2068778248633685
4021180,Navajo,2016,483,0.039410947156031
4021180,Navajo,2015,474,0.1742574212346728
4021360,New Lima,2025,264,NA
4021360,New Lima,2024,257,-0.5538873206512764
4021360,New Lima,2023,257,-0.5594772759950959
4021360,New Lima,2022,247,-0.6991384986474211
4021360,New Lima,2021,237,NA
4021360,New Lima,2020,260,NA
4021360,New Lima,2019,297,-0.2042278577248028
4021360,New Lima,2018,309,-0.1518018853269294
4021360,New Lima,2017,302,-0.3166786724750634
4021360,New Lima,2016,329,-0.284222678090426
4021360,New Lima,2015,292,-0.1364993193521334
4021510,Newcastle,2025,2618,NA
4021510,Newcastle,2024,2643,-0.1607223483638063
4021510,Newcastle,2023,2578,-0.2282608519702912
4021510,Newcastle,2022,2517,-0.1190381255445499
4021510,Newcastle,2021,2292,NA
4021510,Newcastle,2020,2336,NA
4021510,Newcastle,2019,2231,0.1014019264566315
4021510,Newcastle,2018,2208,0.1750831944528141
4021510,Newcastle,2017,2164,0.0318161467696658
4021510,Newcastle,2016,2110,0.068574938656506
4021510,Newcastle,2015,2028,0.1168102105260209
4021540,Newkirk,2025,743,NA
4021540,Newkirk,2024,738,-0.473374761577732
4021540,Newkirk,2023,743,-0.5092828907489186
4021540,Newkirk,2022,716,-0.3545501601689853
4021540,Newkirk,2021,696,NA
4021540,Newkirk,2020,749,NA
4021540,Newkirk,2019,785,-0.2745336008884321
4021540,Newkirk,2018,833,-0.2123540240737728
4021540,Newkirk,2017,843,-0.2987243347136934
4021540,Newkirk,2016,848,-0.0907560071528035
4021540,Newkirk,2015,860,-0.0077990187281586
4021600,Ninnekah,2025,428,NA
4021600,Ninnekah,2024,419,-0.6130465073717316
4021600,Ninnekah,2023,459,-0.7255413254282509
4021600,Ninnekah,2022,451,-0.3299453292278932
4021600,Ninnekah,2021,511,NA
4021600,Ninnekah,2020,531,NA
4021600,Ninnekah,2019,530,0.0836454452926616
4021600,Ninnekah,2018,538,0.0161558963988892
4021600,Ninnekah,2017,543,-0.0549182435647149
4021600,Ninnekah,2016,545,-0.2608404466026413
4021600,Ninnekah,2015,557,-0.1730275516898661
4021630,Noble,2025,2998,NA
4021630,Noble,2024,3072,-0.2226515381136171
4021630,Noble,2023,3035,-0.3135754360865358
4021630,Noble,2022,2972,-0.2948049064601388
4021630,Noble,2021,2777,NA
4021630,Noble,2020,2802,NA
4021630,Noble,2019,2777,-0.1103467752495351
4021630,Noble,2018,2863,-0.1360123990106378
4021630,Noble,2017,2860,-0.0530978344492649
4021630,Noble,2016,2858,3.555376322521e-4
4021630,Noble,2015,2860,0.0241487286413062
4021720,Norman,2025,16048,NA
4021720,Norman,2024,15662,-0.2602056473555349
4021720,Norman,2023,15786,-0.1945465512160199
4021720,Norman,2022,15447,-0.1842684520691892
4021720,Norman,2021,14419,NA
4021720,Norman,2020,16289,NA
4021720,Norman,2019,16085,-0.0430875505302534
4021720,Norman,2018,16103,0.020055076656252
4021720,Norman,2017,15942,0.0601058153150434
4021720,Norman,2016,16046,0.0710556551865376
4021720,Norman,2015,15819,0.1526729867609603
4021840,North Rock Creek,2025,NA,NA
4021840,North Rock Creek,2024,NA,NA
4021840,North Rock Creek,2023,NA,NA
4021840,North Rock Creek,2022,NA,NA
4021840,North Rock Creek,2021,NA,NA
4021840,North Rock Creek,2020,NA,NA
4021840,North Rock Creek,2019,NA,NA
4021840,North Rock Creek,2018,618,-0.200455952141589
4021840,North Rock Creek,2017,601,-0.2834959925972182
4021840,North Rock Creek,2016,590,-0.1824300381123732
4021840,North Rock Creek,2015,582,-0.0568610202769517
4000802,North Rock Creek,2025,1233,NA
4000802,North Rock Creek,2024,1245,-0.3758636147980529
4000802,North Rock Creek,2023,1208,-0.472495171488019
4000802,North Rock Creek,2022,1231,-0.4687639245474811
4000802,North Rock Creek,2021,1114,NA
4000802,North Rock Creek,2020,908,NA
4000802,North Rock Creek,2019,740,NA
4000802,North Rock Creek,2018,NA,NA
4000802,North Rock Creek,2017,NA,NA
4000802,North Rock Creek,2016,NA,NA
4000802,North Rock Creek,2015,NA,NA
4000072,Northeast Tech. Center,2025,NA,NA
4000072,Northeast Tech. Center,2024,NA,NA
4000072,Northeast Tech. Center,2023,NA,NA
4000072,Northeast Tech. Center,2022,NA,NA
4000072,Northeast Tech. Center,2021,NA,NA
4000072,Northeast Tech. Center,2020,NA,NA
4000072,Northeast Tech. Center,2019,NA,NA
4000072,Northeast Tech. Center,2018,NA,NA
4000072,Northeast Tech. Center,2017,NA,NA
4000072,Northeast Tech. Center,2016,NA,NA
4000072,Northeast Tech. Center,2015,NA,NA
4000083,Northeast Tech. Center- Afton,2025,NA,NA
4000083,Northeast Tech. Center- Afton,2024,NA,NA
4000083,Northeast Tech. Center- Afton,2023,NA,NA
4000083,Northeast Tech. Center- Afton,2022,NA,NA
4000083,Northeast Tech. Center- Afton,2021,NA,NA
4000083,Northeast Tech. Center- Afton,2020,NA,NA
4000083,Northeast Tech. Center- Afton,2019,NA,NA
4000083,Northeast Tech. Center- Afton,2018,NA,NA
4000083,Northeast Tech. Center- Afton,2017,NA,NA
4000083,Northeast Tech. Center- Afton,2016,NA,NA
4000083,Northeast Tech. Center- Afton,2015,NA,NA
4000754,Northeast Tech. Center- Claremore,2025,NA,NA
4000754,Northeast Tech. Center- Claremore,2024,NA,NA
4000754,Northeast Tech. Center- Claremore,2023,NA,NA
4000754,Northeast Tech. Center- Claremore,2022,NA,NA
4000754,Northeast Tech. Center- Claremore,2021,NA,NA
4000754,Northeast Tech. Center- Claremore,2020,NA,NA
4000754,Northeast Tech. Center- Claremore,2019,NA,NA
4000754,Northeast Tech. Center- Claremore,2018,NA,NA
4000754,Northeast Tech. Center- Claremore,2017,NA,NA
4000754,Northeast Tech. Center- Claremore,2016,NA,NA
4000754,Northeast Tech. Center- Claremore,2015,NA,NA
4000060,Northeast Tech. Center- Kansas,2025,NA,NA
4000060,Northeast Tech. Center- Kansas,2024,NA,NA
4000060,Northeast Tech. Center- Kansas,2023,NA,NA
4000060,Northeast Tech. Center- Kansas,2022,NA,NA
4000060,Northeast Tech. Center- Kansas,2021,NA,NA
4000060,Northeast Tech. Center- Kansas,2020,NA,NA
4000060,Northeast Tech. Center- Kansas,2019,NA,NA
4000060,Northeast Tech. Center- Kansas,2018,NA,NA
4000060,Northeast Tech. Center- Kansas,2017,NA,NA
4000060,Northeast Tech. Center- Kansas,2016,NA,NA
4000060,Northeast Tech. Center- Kansas,2015,NA,NA
4000095,Northwest Tech. Center- Alva,2025,NA,NA
4000095,Northwest Tech. Center- Alva,2024,NA,NA
4000095,Northwest Tech. Center- Alva,2023,NA,NA
4000095,Northwest Tech. Center- Alva,2022,NA,NA
4000095,Northwest Tech. Center- Alva,2021,NA,NA
4000095,Northwest Tech. Center- Alva,2020,NA,NA
4000095,Northwest Tech. Center- Alva,2019,NA,NA
4000095,Northwest Tech. Center- Alva,2018,NA,NA
4000095,Northwest Tech. Center- Alva,2017,NA,NA
4000095,Northwest Tech. Center- Alva,2016,NA,NA
4000095,Northwest Tech. Center- Alva,2015,NA,NA
4000071,Northwest Tech. Center- Fairview,2025,NA,NA
4000071,Northwest Tech. Center- Fairview,2024,NA,NA
4000071,Northwest Tech. Center- Fairview,2023,NA,NA
4000071,Northwest Tech. Center- Fairview,2022,NA,NA
4000071,Northwest Tech. Center- Fairview,2021,NA,NA
4000071,Northwest Tech. Center- Fairview,2020,NA,NA
4000071,Northwest Tech. Center- Fairview,2019,NA,NA
4000071,Northwest Tech. Center- Fairview,2018,NA,NA
4000071,Northwest Tech. Center- Fairview,2017,NA,NA
4000071,Northwest Tech. Center- Fairview,2016,NA,NA
4000071,Northwest Tech. Center- Fairview,2015,NA,NA
4021900,Norwood,2025,118,NA
4021900,Norwood,2024,147,-0.2994552929654375
4021900,Norwood,2023,139,-0.3505948527319735
4021900,Norwood,2022,125,-0.4444985980353505
4021900,Norwood,2021,138,NA
4021900,Norwood,2020,150,NA
4021900,Norwood,2019,130,-0.3353901355736821
4021900,Norwood,2018,146,-0.2163617301468654
4021900,Norwood,2017,171,-0.3010173394526544
4021900,Norwood,2016,184,-0.170746256402373
4021900,Norwood,2015,202,-0.492398836536342
4021930,Nowata,2025,703,NA
4021930,Nowata,2024,745,-0.5216175582995229
4021930,Nowata,2023,751,-0.5396859774870784
4021930,Nowata,2022,722,-0.6018811560334576
4021930,Nowata,2021,769,NA
4021930,Nowata,2020,796,NA
4021930,Nowata,2019,793,-0.0072147948794761
4021930,Nowata,2018,859,0.0428472688328457
4021930,Nowata,2017,910,0.0531155868169795
4021930,Nowata,2016,959,0.0670820161541359
4021930,Nowata,2015,955,-0.0457145907302881
4022160,Oak Grove,2025,154,NA
4022160,Oak Grove,2024,155,0.2044850063694588
4022160,Oak Grove,2023,171,-0.1128422597309742
4022160,Oak Grove,2022,172,0.0444721876146775
4022160,Oak Grove,2021,186,NA
4022160,Oak Grove,2020,177,NA
4022160,Oak Grove,2019,170,0.1999237960635583
4022160,Oak Grove,2018,172,0.2420071264743581
4022160,Oak Grove,2017,168,0.1737853084614389
4022160,Oak Grove,2016,173,0.3954995056407059
4022160,Oak Grove,2015,193,0.4613623798958572
4022350,Oakdale,2025,687,NA
4022350,Oakdale,2024,702,0.6600491842743027
4022350,Oakdale,2023,720,0.6723791351503915
4022350,Oakdale,2022,698,0.6407997082069152
4022350,Oakdale,2021,652,NA
4022350,Oakdale,2020,684,NA
4022350,Oakdale,2019,652,0.6881826329889207
4022350,Oakdale,2018,673,0.5433853495263624
4022350,Oakdale,2017,654,0.5578412426715813
4022350,Oakdale,2016,618,0.5410108345830031
4022350,Oakdale,2015,602,0.5379750702882373
4022410,Oaks-Mission,2025,138,NA
4022410,Oaks-Mission,2024,153,NA
4022410,Oaks-Mission,2023,160,NA
4022410,Oaks-Mission,2022,203,NA
4022410,Oaks-Mission,2021,173,NA
4022410,Oaks-Mission,2020,160,NA
4022410,Oaks-Mission,2019,200,-0.5105141912082963
4022410,Oaks-Mission,2018,222,-0.5830792234825809
4022410,Oaks-Mission,2017,242,-0.4439375534481464
4022410,Oaks-Mission,2016,298,-0.6597929863257466
4022410,Oaks-Mission,2015,261,-0.2566457743077742
4022560,Oilton,2025,240,NA
4022560,Oilton,2024,256,-0.5588085259189735
4022560,Oilton,2023,273,-0.5884475225993966
4022560,Oilton,2022,282,-0.4267252169393272
4022560,Oilton,2021,251,NA
4022560,Oilton,2020,253,NA
4022560,Oilton,2019,276,-0.1964401652926822
4022560,Oilton,2018,274,-0.0601178541653772
4022560,Oilton,2017,294,0.0292589258350997
4022560,Oilton,2016,285,-0.0207197004618408
4022560,Oilton,2015,273,0.0948420964298957
4022590,Okarche,2025,450,NA
4022590,Okarche,2024,461,0.2519447235470511
4022590,Okarche,2023,433,0.0831918191148339
4022590,Okarche,2022,395,0.2272653639299414
4022590,Okarche,2021,387,NA
4022590,Okarche,2020,393,NA
4022590,Okarche,2019,391,0.2284488897909877
4022590,Okarche,2018,364,0.31656635510966
4022590,Okarche,2017,373,0.1345926547726501
4022590,Okarche,2016,348,0.1240271561515821
4022590,Okarche,2015,329,-0.0429772642606249
4022620,Okay,2025,365,NA
4022620,Okay,2024,367,-0.4961253161170662
4022620,Okay,2023,371,-0.2617639909402774
4022620,Okay,2022,349,-0.240675464844482
4022620,Okay,2021,340,NA
4022620,Okay,2020,365,NA
4022620,Okay,2019,371,-0.3822765046218692
4022620,Okay,2018,376,-0.2908416446480392
4022620,Okay,2017,428,-0.3129116033185568
4022620,Okay,2016,387,-0.4358367502219621
4022620,Okay,2015,411,-0.3218936523537665
4022650,Okeene,2025,330,NA
4022650,Okeene,2024,316,-0.2222077614089571
4022650,Okeene,2023,328,-0.1230328327547497
4022650,Okeene,2022,320,-0.1595037860433927
4022650,Okeene,2021,319,NA
4022650,Okeene,2020,329,NA
4022650,Okeene,2019,346,-0.0820208308718675
4022650,Okeene,2018,337,0.0211112966533018
4022650,Okeene,2017,338,0.0034293412460035
4022650,Okeene,2016,329,-0.2508374373448597
4022650,Okeene,2015,333,-0.0147842116022303
4006850,Okemah,2025,736,NA
4006850,Okemah,2024,763,-0.5705054833235975
4006850,Okemah,2023,725,-0.5601120750826081
4006850,Okemah,2022,716,-0.5727710853504064
4006850,Okemah,2021,683,NA
4006850,Okemah,2020,785,NA
4006850,Okemah,2019,795,-0.3796078400952094
4006850,Okemah,2018,827,-0.399056141284808
4006850,Okemah,2017,843,-0.4005130321602716
4006850,Okemah,2016,855,-0.4113909070995794
4006850,Okemah,2015,862,-0.3357236136102769
4022770,Oklahoma City,2025,32750,NA
4022770,Oklahoma City,2024,32899,-1.088939068638689
4022770,Oklahoma City,2023,33245,-1.140205799003675
4022770,Oklahoma City,2022,32086,-1.13659107334584
4022770,Oklahoma City,2021,31026,NA
4022770,Oklahoma City,2020,35897,NA
4022770,Oklahoma City,2019,37530,-0.7641990559594131
4022770,Oklahoma City,2018,38709,-0.7067327695426573
4022770,Oklahoma City,2017,39806,-0.6551743656266357
4022770,Oklahoma City,2016,40823,-0.5943068202096472
4022770,Oklahoma City,2015,41074,-0.4643353785891681
4000786,Oklahoma Connections Academy (Charter),2025,1400,NA
4000786,Oklahoma Connections Academy (Charter),2024,1206,-0.7141960579983595
4000786,Oklahoma Connections Academy (Charter),2023,1234,-0.6018808025169373
4000786,Oklahoma Connections Academy (Charter),2022,1534,-0.6322339399727158
4000786,Oklahoma Connections Academy (Charter),2021,1779,NA
4000786,Oklahoma Connections Academy (Charter),2020,1112,NA
4000786,Oklahoma Connections Academy (Charter),2019,1280,-0.3694782658224145
4000786,Oklahoma Connections Academy (Charter),2018,1400,-0.3378604939484646
4000786,Oklahoma Connections Academy (Charter),2017,1246,-0.4064154470654218
4000786,Oklahoma Connections Academy (Charter),2016,1118,-0.375850480162821
4000786,Oklahoma Connections Academy (Charter),2015,955,-0.3476177762973988
4000076,Oklahoma School For The Blind,2025,79,NA
4000076,Oklahoma School For The Blind,2024,85,NA
4000076,Oklahoma School For The Blind,2023,82,NA
4000076,Oklahoma School For The Blind,2022,82,NA
4000076,Oklahoma School For The Blind,2021,78,NA
4000076,Oklahoma School For The Blind,2020,80,NA
4000076,Oklahoma School For The Blind,2019,93,NA
4000076,Oklahoma School For The Blind,2018,85,NA
4000076,Oklahoma School For The Blind,2017,83,NA
4000076,Oklahoma School For The Blind,2016,83,NA
4000076,Oklahoma School For The Blind,2015,88,NA
4000075,Oklahoma School For The Deaf,2025,93,NA
4000075,Oklahoma School For The Deaf,2024,94,NA
4000075,Oklahoma School For The Deaf,2023,110,NA
4000075,Oklahoma School For The Deaf,2022,40,NA
4000075,Oklahoma School For The Deaf,2021,111,NA
4000075,Oklahoma School For The Deaf,2020,114,NA
4000075,Oklahoma School For The Deaf,2019,121,NA
4000075,Oklahoma School For The Deaf,2018,115,NA
4000075,Oklahoma School For The Deaf,2017,110,NA
4000075,Oklahoma School For The Deaf,2016,125,NA
4000075,Oklahoma School For The Deaf,2015,123,NA
4000021,Oklahoma Union,2025,593,NA
4000021,Oklahoma Union,2024,594,-0.510159188137452
4000021,Oklahoma Union,2023,611,-0.3252584530043053
4000021,Oklahoma Union,2022,630,-0.3492834001644883
4000021,Oklahoma Union,2021,634,NA
4000021,Oklahoma Union,2020,612,NA
4000021,Oklahoma Union,2019,640,0.1183919781977448
4000021,Oklahoma Union,2018,655,0.2139249956459328
4000021,Oklahoma Union,2017,659,0.0333559357551715
4000021,Oklahoma Union,2016,661,0.1071366916546426
4000021,Oklahoma Union,2015,667,0.15327878448879181
4000778,Oklahoma Virtual Charter Academy,2025,3613,NA
4000778,Oklahoma Virtual Charter Academy,2024,3446,-0.9745457128618308
4000778,Oklahoma Virtual Charter Academy,2023,3259,-0.9851469037209754
4000778,Oklahoma Virtual Charter Academy,2022,3157,-0.8937308265493807
4000778,Oklahoma Virtual Charter Academy,2021,4011,NA
4000778,Oklahoma Virtual Charter Academy,2020,2669,NA
4000778,Oklahoma Virtual Charter Academy,2019,2554,-0.6519371627644694
4000778,Oklahoma Virtual Charter Academy,2018,2234,-0.567887361546518
4000778,Oklahoma Virtual Charter Academy,2017,2429,-0.613799275950884
4000778,Oklahoma Virtual Charter Academy,2016,2400,-0.5247545694174963
4000778,Oklahoma Virtual Charter Academy,2015,2518,-0.3232096459488736
4000789,Oklahoma Youth Academy (Charter),2025,49,NA
4000789,Oklahoma Youth Academy (Charter),2024,49,NA
4000789,Oklahoma Youth Academy (Charter),2023,50,NA
4000789,Oklahoma Youth Academy (Charter),2022,55,NA
4000789,Oklahoma Youth Academy (Charter),2021,63,NA
4000789,Oklahoma Youth Academy (Charter),2020,90,NA
4000789,Oklahoma Youth Academy (Charter),2019,114,NA
4000789,Oklahoma Youth Academy (Charter),2018,114,NA
4000789,Oklahoma Youth Academy (Charter),2017,122,NA
4000789,Oklahoma Youth Academy (Charter),2016,124,NA
4000789,Oklahoma Youth Academy (Charter),2015,NA,NA
4022800,Okmulgee,2025,1077,NA
4022800,Okmulgee,2024,1180,-0.9650935121419084
4022800,Okmulgee,2023,1185,-0.9721582847412324
4022800,Okmulgee,2022,1114,-1.024867168626727
4022800,Okmulgee,2021,1117,NA
4022800,Okmulgee,2020,1213,NA
4022800,Okmulgee,2019,1276,-0.8624488964851706
4022800,Okmulgee,2018,1372,-0.8948802878788293
4022800,Okmulgee,2017,1468,-0.6516178320608591
4022800,Okmulgee,2016,1551,-0.5211707819375867
4022800,Okmulgee,2015,1561,-0.3534522526215311
4022830,Oktaha,2025,646,NA
4022830,Oktaha,2024,657,-0.2366013128524124
4022830,Oktaha,2023,704,-0.2224960672468847
4022830,Oktaha,2022,692,-0.2679349910894302
4022830,Oktaha,2021,656,NA
4022830,Oktaha,2020,665,NA
4022830,Oktaha,2019,702,0.1220588693473755
4022830,Oktaha,2018,747,0.1281228159536341
4022830,Oktaha,2017,765,0.0833434273470638
4022830,Oktaha,2016,745,0.0879374927651177
4022830,Oktaha,2015,777,0.0640213165089123
4022860,Olive,2025,208,NA
4022860,Olive,2024,237,-0.6246360222787567
4022860,Olive,2023,242,-0.6717256366917133
4022860,Olive,2022,255,-0.6783287432440924
4022860,Olive,2021,248,NA
4022860,Olive,2020,255,NA
4022860,Olive,2019,285,-0.5371601634325796
