district_name,fips_full,year,enrollment,locale
Berryhill,4004020,2016,1258,21-Suburb: Large
Berryhill,4004020,2015,1275,21-Suburb: Large
Berryhill,4004020,2014,1289,21-Suburb: Large
Bethany,4004110,2025,1762,21-Suburb: Large
Bethany,4004110,2024,1775,21-Suburb: Large
Bethany,4004110,2023,1747,21-Suburb: Large
Bethany,4004110,2022,1730,21-Suburb: Large
Bethany,4004110,2021,1703,21-Suburb: Large
Bethany,4004110,2020,1730,21-Suburb: Large
Bethany,4004110,2019,1709,21-Suburb: Large
Bethany,4004110,2018,1723,21-Suburb: Large
Bethany,4004110,2017,1713,21-Suburb: Large
Bethany,4004110,2016,1718,21-Suburb: Large
Bethany,4004110,2015,1697,21-Suburb: Large
Bethany,4004110,2014,1699,21-Suburb: Large
Bethel,4004230,2025,1160,42-Rural: Distant
Bethel,4004230,2024,1185,42-Rural: Distant
Bethel,4004230,2023,1207,42-Rural: Distant
Bethel,4004230,2022,1194,42-Rural: Distant
Bethel,4004230,2021,1113,42-Rural: Distant
Bethel,4004230,2020,1177,42-Rural: Distant
Bethel,4004230,2019,1222,42-Rural: Distant
Bethel,4004230,2018,1257,42-Rural: Distant
Bethel,4004230,2017,1347,42-Rural: Distant
Bethel,4004230,2016,1345,42-Rural: Distant
Bethel,4004230,2015,1341,42-Rural: Distant
Bethel,4004230,2014,1339,42-Rural: Distant
Big Pasture,4004350,2025,217,42-Rural: Distant
Big Pasture,4004350,2024,210,42-Rural: Distant
Big Pasture,4004350,2023,201,42-Rural: Distant
Big Pasture,4004350,2022,188,42-Rural: Distant
Big Pasture,4004350,2021,191,42-Rural: Distant
Big Pasture,4004350,2020,194,42-Rural: Distant
Big Pasture,4004350,2019,195,42-Rural: Distant
Big Pasture,4004350,2018,204,42-Rural: Distant
Big Pasture,4004350,2017,198,42-Rural: Distant
Big Pasture,4004350,2016,197,42-Rural: Distant
Big Pasture,4004350,2015,198,42-Rural: Distant
Big Pasture,4004350,2014,224,42-Rural: Distant
Billings,4004360,2025,71,42-Rural: Distant
Billings,4004360,2024,77,42-Rural: Distant
Billings,4004360,2023,59,43-Rural: Remote
Billings,4004360,2022,59,43-Rural: Remote
Billings,4004360,2021,74,43-Rural: Remote
Billings,4004360,2020,74,43-Rural: Remote
Billings,4004360,2019,70,43-Rural: Remote
Billings,4004360,2018,74,43-Rural: Remote
Billings,4004360,2017,74,43-Rural: Remote
Billings,4004360,2016,83,43-Rural: Remote
Billings,4004360,2015,63,43-Rural: Remote
Billings,4004360,2014,62,43-Rural: Remote
Binger-Oney,4033603,2025,302,43-Rural: Remote
Binger-Oney,4033603,2024,313,43-Rural: Remote
Binger-Oney,4033603,2023,290,43-Rural: Remote
Binger-Oney,4033603,2022,304,43-Rural: Remote
Binger-Oney,4033603,2021,331,43-Rural: Remote
Binger-Oney,4033603,2020,338,43-Rural: Remote
Binger-Oney,4033603,2019,338,43-Rural: Remote
Binger-Oney,4033603,2018,338,43-Rural: Remote
Binger-Oney,4033603,2017,350,43-Rural: Remote
Binger-Oney,4033603,2016,367,43-Rural: Remote
Binger-Oney,4033603,2015,396,43-Rural: Remote
Binger-Oney,4033603,2014,399,43-Rural: Remote
Bishop,4004470,2025,647,13-City: Small
Bishop,4004470,2024,566,13-City: Small
Bishop,4004470,2023,570,13-City: Small
Bishop,4004470,2022,565,13-City: Small
Bishop,4004470,2021,492,13-City: Small
Bishop,4004470,2020,576,13-City: Small
Bishop,4004470,2019,584,13-City: Small
Bishop,4004470,2018,569,13-City: Small
Bishop,4004470,2017,564,13-City: Small
Bishop,4004470,2016,536,13-City: Small
Bishop,4004470,2015,523,13-City: Small
Bishop,4004470,2014,511,13-City: Small
Bixby,4004500,2025,8374,41-Rural: Fringe
Bixby,4004500,2024,8061,41-Rural: Fringe
Bixby,4004500,2023,7800,21-Suburb: Large
Bixby,4004500,2022,7288,21-Suburb: Large
Bixby,4004500,2021,6560,21-Suburb: Large
Bixby,4004500,2020,6726,41-Rural: Fringe
Bixby,4004500,2019,6661,41-Rural: Fringe
Bixby,4004500,2018,6424,41-Rural: Fringe
Bixby,4004500,2017,6204,41-Rural: Fringe
Bixby,4004500,2016,6046,41-Rural: Fringe
Bixby,4004500,2015,5796,41-Rural: Fringe
Bixby,4004500,2014,5632,41-Rural: Fringe
Blackwell,4004630,2025,1087,33-Town: Remote
Blackwell,4004630,2024,1079,33-Town: Remote
Blackwell,4004630,2023,1121,33-Town: Remote
Blackwell,4004630,2022,1107,33-Town: Remote
Blackwell,4004630,2021,1090,33-Town: Remote
Blackwell,4004630,2020,1129,33-Town: Remote
Blackwell,4004630,2019,1207,41-Rural: Fringe
Blackwell,4004630,2018,1289,41-Rural: Fringe
Blackwell,4004630,2017,1306,33-Town: Remote
Blackwell,4004630,2016,1360,33-Town: Remote
Blackwell,4004630,2015,1378,33-Town: Remote
Blackwell,4004630,2014,1402,33-Town: Remote
Blair,4004650,2025,180,42-Rural: Distant
Blair,4004650,2024,177,42-Rural: Distant
Blair,4004650,2023,199,42-Rural: Distant
Blair,4004650,2022,247,42-Rural: Distant
Blair,4004650,2021,243,42-Rural: Distant
Blair,4004650,2020,243,42-Rural: Distant
Blair,4004650,2019,259,42-Rural: Distant
Blair,4004650,2018,290,42-Rural: Distant
Blair,4004650,2017,294,42-Rural: Distant
Blair,4004650,2016,300,42-Rural: Distant
Blair,4004650,2015,296,42-Rural: Distant
Blair,4004650,2014,296,42-Rural: Distant
Blanchard,4004680,2025,2230,42-Rural: Distant
Blanchard,4004680,2024,2260,42-Rural: Distant
Blanchard,4004680,2023,2240,31-Town: Fringe
Blanchard,4004680,2022,2151,31-Town: Fringe
Blanchard,4004680,2021,1937,31-Town: Fringe
Blanchard,4004680,2020,2053,31-Town: Fringe
Blanchard,4004680,2019,2058,31-Town: Fringe
Blanchard,4004680,2018,2043,31-Town: Fringe
Blanchard,4004680,2017,2016,31-Town: Fringe
Blanchard,4004680,2016,1942,31-Town: Fringe
Blanchard,4004680,2015,1937,31-Town: Fringe
Blanchard,4004680,2014,1885,31-Town: Fringe
Bluejacket,4004830,2025,197,43-Rural: Remote
Bluejacket,4004830,2024,208,43-Rural: Remote
Bluejacket,4004830,2023,202,42-Rural: Distant
Bluejacket,4004830,2022,210,42-Rural: Distant
Bluejacket,4004830,2021,202,42-Rural: Distant
Bluejacket,4004830,2020,207,42-Rural: Distant
Bluejacket,4004830,2019,205,42-Rural: Distant
Bluejacket,4004830,2018,219,42-Rural: Distant
Bluejacket,4004830,2017,209,42-Rural: Distant
Bluejacket,4004830,2016,224,42-Rural: Distant
Bluejacket,4004830,2015,193,42-Rural: Distant
Bluejacket,4004830,2014,204,42-Rural: Distant
Boise City,4004860,2025,281,43-Rural: Remote
Boise City,4004860,2024,299,43-Rural: Remote
Boise City,4004860,2023,290,43-Rural: Remote
Boise City,4004860,2022,308,43-Rural: Remote
Boise City,4004860,2021,307,43-Rural: Remote
Boise City,4004860,2020,308,43-Rural: Remote
Boise City,4004860,2019,301,43-Rural: Remote
Boise City,4004860,2018,252,43-Rural: Remote
Boise City,4004860,2017,264,43-Rural: Remote
Boise City,4004860,2016,293,43-Rural: Remote
Boise City,4004860,2015,296,43-Rural: Remote
Boise City,4004860,2014,286,43-Rural: Remote
Bokoshe,4004950,2025,136,42-Rural: Distant
Bokoshe,4004950,2024,135,42-Rural: Distant
Bokoshe,4004950,2023,147,42-Rural: Distant
Bokoshe,4004950,2022,161,42-Rural: Distant
Bokoshe,4004950,2021,153,42-Rural: Distant
Bokoshe,4004950,2020,164,42-Rural: Distant
Bokoshe,4004950,2019,192,42-Rural: Distant
Bokoshe,4004950,2018,206,42-Rural: Distant
Bokoshe,4004950,2017,200,42-Rural: Distant
Bokoshe,4004950,2016,224,42-Rural: Distant
Bokoshe,4004950,2015,221,42-Rural: Distant
Bokoshe,4004950,2014,191,42-Rural: Distant
Boone-Apache,4005010,2025,504,42-Rural: Distant
Boone-Apache,4005010,2024,503,42-Rural: Distant
Boone-Apache,4005010,2023,517,42-Rural: Distant
Boone-Apache,4005010,2022,507,42-Rural: Distant
Boone-Apache,4005010,2021,513,42-Rural: Distant
Boone-Apache,4005010,2020,554,42-Rural: Distant
Boone-Apache,4005010,2019,578,42-Rural: Distant
Boone-Apache,4005010,2018,582,42-Rural: Distant
Boone-Apache,4005010,2017,566,42-Rural: Distant
Boone-Apache,4005010,2016,576,42-Rural: Distant
Boone-Apache,4005010,2015,603,42-Rural: Distant
Boone-Apache,4005010,2014,591,42-Rural: Distant
Boswell,4005040,2025,278,43-Rural: Remote
Boswell,4005040,2024,278,43-Rural: Remote
Boswell,4005040,2023,307,43-Rural: Remote
Boswell,4005040,2022,301,43-Rural: Remote
Boswell,4005040,2021,282,43-Rural: Remote
Boswell,4005040,2020,346,43-Rural: Remote
Boswell,4005040,2019,339,43-Rural: Remote
Boswell,4005040,2018,359,43-Rural: Remote
Boswell,4005040,2017,362,43-Rural: Remote
Boswell,4005040,2016,376,43-Rural: Remote
Boswell,4005040,2015,379,43-Rural: Remote
Boswell,4005040,2014,373,43-Rural: Remote
Bowlegs,4005130,2025,254,42-Rural: Distant
Bowlegs,4005130,2024,255,42-Rural: Distant
Bowlegs,4005130,2023,231,42-Rural: Distant
Bowlegs,4005130,2022,237,42-Rural: Distant
Bowlegs,4005130,2021,231,42-Rural: Distant
Bowlegs,4005130,2020,212,42-Rural: Distant
Bowlegs,4005130,2019,246,42-Rural: Distant
Bowlegs,4005130,2018,273,42-Rural: Distant
Bowlegs,4005130,2017,264,42-Rural: Distant
Bowlegs,4005130,2016,278,42-Rural: Distant
Bowlegs,4005130,2015,290,42-Rural: Distant
Bowlegs,4005130,2014,292,42-Rural: Distant
Bowring,4005160,2025,52,42-Rural: Distant
Bowring,4005160,2024,47,42-Rural: Distant
Bowring,4005160,2023,56,42-Rural: Distant
Bowring,4005160,2022,59,42-Rural: Distant
Bowring,4005160,2021,57,42-Rural: Distant
Bowring,4005160,2020,62,42-Rural: Distant
Bowring,4005160,2019,66,42-Rural: Distant
Bowring,4005160,2018,72,42-Rural: Distant
Bowring,4005160,2017,73,42-Rural: Distant
Bowring,4005160,2016,78,42-Rural: Distant
Bowring,4005160,2015,75,42-Rural: Distant
Bowring,4005160,2014,87,42-Rural: Distant
Braggs,4005280,2025,144,42-Rural: Distant
Braggs,4005280,2024,142,42-Rural: Distant
Braggs,4005280,2023,109,42-Rural: Distant
Braggs,4005280,2022,134,42-Rural: Distant
Braggs,4005280,2021,115,42-Rural: Distant
Braggs,4005280,2020,160,42-Rural: Distant
Braggs,4005280,2019,153,42-Rural: Distant
Braggs,4005280,2018,152,42-Rural: Distant
Braggs,4005280,2017,181,42-Rural: Distant
Braggs,4005280,2016,194,42-Rural: Distant
Braggs,4005280,2015,177,42-Rural: Distant
Braggs,4005280,2014,190,42-Rural: Distant
Bray-Doyle,4005340,2025,256,42-Rural: Distant
Bray-Doyle,4005340,2024,272,42-Rural: Distant
Bray-Doyle,4005340,2023,262,42-Rural: Distant
Bray-Doyle,4005340,2022,275,42-Rural: Distant
Bray-Doyle,4005340,2021,263,42-Rural: Distant
Bray-Doyle,4005340,2020,308,42-Rural: Distant
Bray-Doyle,4005340,2019,299,42-Rural: Distant
Bray-Doyle,4005340,2018,320,42-Rural: Distant
Bray-Doyle,4005340,2017,352,42-Rural: Distant
Bray-Doyle,4005340,2016,365,42-Rural: Distant
Bray-Doyle,4005340,2015,371,42-Rural: Distant
Bray-Doyle,4005340,2014,395,42-Rural: Distant
Bridge Creek,4005400,2025,1929,42-Rural: Distant
Bridge Creek,4005400,2024,1880,42-Rural: Distant
Bridge Creek,4005400,2023,1812,41-Rural: Fringe
Bridge Creek,4005400,2022,1779,41-Rural: Fringe
Bridge Creek,4005400,2021,1671,41-Rural: Fringe
Bridge Creek,4005400,2020,1674,41-Rural: Fringe
Bridge Creek,4005400,2019,1671,41-Rural: Fringe
Bridge Creek,4005400,2018,1608,41-Rural: Fringe
Bridge Creek,4005400,2017,1554,41-Rural: Fringe
Bridge Creek,4005400,2016,1494,41-Rural: Fringe
Bridge Creek,4005400,2015,1497,41-Rural: Fringe
Bridge Creek,4005400,2014,1461,41-Rural: Fringe
Briggs,4005430,2025,390,42-Rural: Distant
Briggs,4005430,2024,395,42-Rural: Distant
Briggs,4005430,2023,421,42-Rural: Distant
Briggs,4005430,2022,420,42-Rural: Distant
Briggs,4005430,2021,424,42-Rural: Distant
Briggs,4005430,2020,494,42-Rural: Distant
Briggs,4005430,2019,446,42-Rural: Distant
Briggs,4005430,2018,460,42-Rural: Distant
Briggs,4005430,2017,490,42-Rural: Distant
Briggs,4005430,2016,463,42-Rural: Distant
Briggs,4005430,2015,496,42-Rural: Distant
Briggs,4005430,2014,452,42-Rural: Distant
Bristow,4005460,2025,1685,42-Rural: Distant
Bristow,4005460,2024,1682,42-Rural: Distant
Bristow,4005460,2023,1661,41-Rural: Fringe
Bristow,4005460,2022,1680,41-Rural: Fringe
Bristow,4005460,2021,1667,41-Rural: Fringe
Bristow,4005460,2020,1750,41-Rural: Fringe
Bristow,4005460,2019,1747,41-Rural: Fringe
Bristow,4005460,2018,1755,32-Town: Distant
Bristow,4005460,2017,1790,32-Town: Distant
Bristow,4005460,2016,1781,32-Town: Distant
Bristow,4005460,2015,1726,32-Town: Distant
Bristow,4005460,2014,1715,32-Town: Distant
Broken Arrow,4005490,2025,19882,21-Suburb: Large
Broken Arrow,4005490,2024,20054,21-Suburb: Large
Broken Arrow,4005490,2023,20115,21-Suburb: Large
Broken Arrow,4005490,2022,19527,21-Suburb: Large
Broken Arrow,4005490,2021,18619,21-Suburb: Large
Broken Arrow,4005490,2020,19436,21-Suburb: Large
Broken Arrow,4005490,2019,19070,21-Suburb: Large
Broken Arrow,4005490,2018,19081,21-Suburb: Large
Broken Arrow,4005490,2017,19059,21-Suburb: Large
Broken Arrow,4005490,2016,18868,21-Suburb: Large
Broken Arrow,4005490,2015,18395,21-Suburb: Large
Broken Arrow,4005490,2014,17947,21-Suburb: Large
Broken Bow,4005520,2025,1605,42-Rural: Distant
Broken Bow,4005520,2024,1580,42-Rural: Distant
Broken Bow,4005520,2023,1583,33-Town: Remote
Broken Bow,4005520,2022,1587,33-Town: Remote
Broken Bow,4005520,2021,1537,33-Town: Remote
Broken Bow,4005520,2020,1592,33-Town: Remote
Broken Bow,4005520,2019,1596,33-Town: Remote
Broken Bow,4005520,2018,1638,33-Town: Remote
Broken Bow,4005520,2017,1703,33-Town: Remote
Broken Bow,4005520,2016,1700,33-Town: Remote
Broken Bow,4005520,2015,1734,33-Town: Remote
Broken Bow,4005520,2014,1747,33-Town: Remote
Brushy,4005580,2025,379,42-Rural: Distant
Brushy,4005580,2024,363,42-Rural: Distant
Brushy,4005580,2023,393,42-Rural: Distant
Brushy,4005580,2022,377,42-Rural: Distant
Brushy,4005580,2021,360,42-Rural: Distant
Brushy,4005580,2020,399,42-Rural: Distant
Brushy,4005580,2019,397,42-Rural: Distant
Brushy,4005580,2018,419,42-Rural: Distant
Brushy,4005580,2017,414,42-Rural: Distant
Brushy,4005580,2016,403,42-Rural: Distant
Brushy,4005580,2015,387,42-Rural: Distant
Brushy,4005580,2014,375,42-Rural: Distant
Buffalo,4005760,2025,239,43-Rural: Remote
Buffalo,4005760,2024,249,43-Rural: Remote
Buffalo,4005760,2023,267,43-Rural: Remote
Buffalo,4005760,2022,266,43-Rural: Remote
Buffalo,4005760,2021,284,43-Rural: Remote
Buffalo,4005760,2020,295,43-Rural: Remote
Buffalo,4005760,2019,309,43-Rural: Remote
Buffalo,4005760,2018,291,43-Rural: Remote
Buffalo,4005760,2017,296,43-Rural: Remote
Buffalo,4005760,2016,270,43-Rural: Remote
Buffalo,4005760,2015,288,43-Rural: Remote
Buffalo,4005760,2014,311,43-Rural: Remote
Buffalo Valley,4005820,2025,203,43-Rural: Remote
Buffalo Valley,4005820,2024,208,43-Rural: Remote
Buffalo Valley,4005820,2023,237,43-Rural: Remote
Buffalo Valley,4005820,2022,179,43-Rural: Remote
Buffalo Valley,4005820,2021,118,43-Rural: Remote
Buffalo Valley,4005820,2020,134,43-Rural: Remote
Buffalo Valley,4005820,2019,143,43-Rural: Remote
Buffalo Valley,4005820,2018,145,43-Rural: Remote
Buffalo Valley,4005820,2017,149,43-Rural: Remote
Buffalo Valley,4005820,2016,144,43-Rural: Remote
Buffalo Valley,4005820,2015,156,43-Rural: Remote
Buffalo Valley,4005820,2014,170,43-Rural: Remote
Burlington,4005910,2025,134,43-Rural: Remote
Burlington,4005910,2024,134,43-Rural: Remote
Burlington,4005910,2023,135,43-Rural: Remote
Burlington,4005910,2022,132,43-Rural: Remote
Burlington,4005910,2021,133,43-Rural: Remote
Burlington,4005910,2020,134,43-Rural: Remote
Burlington,4005910,2019,130,43-Rural: Remote
Burlington,4005910,2018,158,43-Rural: Remote
Burlington,4005910,2017,177,43-Rural: Remote
Burlington,4005910,2016,172,43-Rural: Remote
Burlington,4005910,2015,148,43-Rural: Remote
Burlington,4005910,2014,150,43-Rural: Remote
Burns Flat-Dill City,4000014,2025,487,43-Rural: Remote
Burns Flat-Dill City,4000014,2024,482,43-Rural: Remote
Burns Flat-Dill City,4000014,2023,493,43-Rural: Remote
Burns Flat-Dill City,4000014,2022,520,43-Rural: Remote
Burns Flat-Dill City,4000014,2021,488,43-Rural: Remote
Burns Flat-Dill City,4000014,2020,602,43-Rural: Remote
Burns Flat-Dill City,4000014,2019,582,43-Rural: Remote
Burns Flat-Dill City,4000014,2018,617,43-Rural: Remote
Burns Flat-Dill City,4000014,2017,599,43-Rural: Remote
Burns Flat-Dill City,4000014,2016,633,43-Rural: Remote
Burns Flat-Dill City,4000014,2015,681,43-Rural: Remote
Burns Flat-Dill City,4000014,2014,667,43-Rural: Remote
Butner,4006000,2025,212,43-Rural: Remote
Butner,4006000,2024,204,43-Rural: Remote
Butner,4006000,2023,201,42-Rural: Distant
Butner,4006000,2022,190,42-Rural: Distant
Butner,4006000,2021,188,42-Rural: Distant
Butner,4006000,2020,234,42-Rural: Distant
Butner,4006000,2019,240,42-Rural: Distant
Butner,4006000,2018,227,42-Rural: Distant
Butner,4006000,2017,259,42-Rural: Distant
Butner,4006000,2016,240,42-Rural: Distant
Butner,4006000,2015,235,42-Rural: Distant
Butner,4006000,2014,248,42-Rural: Distant
Byars,4006030,2025,NA,NA
Byars,4006030,2024,NA,NA
Byars,4006030,2023,NA,NA
Byars,4006030,2022,NA,NA
Byars,4006030,2021,NA,NA
Byars,4006030,2020,NA,NA
Byars,4006030,2019,NA,NA
Byars,4006030,2018,NA,NA
Byars,4006030,2017,NA,NA
Byars,4006030,2016,NA,43-Rural: Remote
Byars,4006030,2015,39,43-Rural: Remote
Byars,4006030,2014,40,43-Rural: Remote
Byng,4006060,2025,1753,41-Rural: Fringe
Byng,4006060,2024,1751,42-Rural: Distant
Byng,4006060,2023,1784,42-Rural: Distant
Byng,4006060,2022,1768,42-Rural: Distant
Byng,4006060,2021,1671,41-Rural: Fringe
Byng,4006060,2020,1780,42-Rural: Distant
Byng,4006060,2019,1826,42-Rural: Distant
Byng,4006060,2018,1849,42-Rural: Distant
Byng,4006060,2017,1828,42-Rural: Distant
Byng,4006060,2016,1834,41-Rural: Fringe
Byng,4006060,2015,1798,41-Rural: Fringe
Byng,4006060,2014,1780,41-Rural: Fringe
Cache,4006120,2025,2029,41-Rural: Fringe
Cache,4006120,2024,2075,41-Rural: Fringe
Cache,4006120,2023,2101,41-Rural: Fringe
Cache,4006120,2022,2033,41-Rural: Fringe
Cache,4006120,2021,1936,41-Rural: Fringe
Cache,4006120,2020,2048,41-Rural: Fringe
Cache,4006120,2019,1992,41-Rural: Fringe
Cache,4006120,2018,1993,41-Rural: Fringe
Cache,4006120,2017,1950,41-Rural: Fringe
Cache,4006120,2016,1870,41-Rural: Fringe
Cache,4006120,2015,1852,41-Rural: Fringe
Cache,4006120,2014,1791,41-Rural: Fringe
Caddo,4006150,2025,503,42-Rural: Distant
Caddo,4006150,2024,492,42-Rural: Distant
Caddo,4006150,2023,504,42-Rural: Distant
Caddo,4006150,2022,508,42-Rural: Distant
Caddo,4006150,2021,498,42-Rural: Distant
Caddo,4006150,2020,504,42-Rural: Distant
Caddo,4006150,2019,496,42-Rural: Distant
Caddo,4006150,2018,506,42-Rural: Distant
Caddo,4006150,2017,504,42-Rural: Distant
Caddo,4006150,2016,486,42-Rural: Distant
Caddo,4006150,2015,464,42-Rural: Distant
Caddo,4006150,2014,469,42-Rural: Distant
Caddo Kiowa Tech. Ctr.,4000051,2025,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2024,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2023,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2022,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2021,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2020,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2019,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2018,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2017,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2016,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2015,NA,43-Rural: Remote
Caddo Kiowa Tech. Ctr.,4000051,2014,NA,43-Rural: Remote
Calera,4006180,2025,981,32-Town: Distant
Calera,4006180,2024,923,32-Town: Distant
Calera,4006180,2023,847,32-Town: Distant
Calera,4006180,2022,847,32-Town: Distant
Calera,4006180,2021,824,32-Town: Distant
Calera,4006180,2020,787,32-Town: Distant
Calera,4006180,2019,779,32-Town: Distant
Calera,4006180,2018,771,32-Town: Distant
Calera,4006180,2017,771,32-Town: Distant
Calera,4006180,2016,721,32-Town: Distant
Calera,4006180,2015,701,32-Town: Distant
Calera,4006180,2014,674,32-Town: Distant
Calumet,4006240,2025,279,42-Rural: Distant
Calumet,4006240,2024,272,42-Rural: Distant
Calumet,4006240,2023,275,42-Rural: Distant
Calumet,4006240,2022,292,42-Rural: Distant
Calumet,4006240,2021,286,42-Rural: Distant
Calumet,4006240,2020,288,42-Rural: Distant
Calumet,4006240,2019,269,42-Rural: Distant
Calumet,4006240,2018,257,42-Rural: Distant
Calumet,4006240,2017,244,42-Rural: Distant
Calumet,4006240,2016,263,42-Rural: Distant
Calumet,4006240,2015,279,42-Rural: Distant
Calumet,4006240,2014,279,42-Rural: Distant
Calvin,4006270,2025,168,43-Rural: Remote
Calvin,4006270,2024,169,43-Rural: Remote
Calvin,4006270,2023,191,43-Rural: Remote
Calvin,4006270,2022,185,43-Rural: Remote
Calvin,4006270,2021,168,43-Rural: Remote
Calvin,4006270,2020,156,43-Rural: Remote
Calvin,4006270,2019,178,43-Rural: Remote
Calvin,4006270,2018,163,43-Rural: Remote
Calvin,4006270,2017,155,43-Rural: Remote
Calvin,4006270,2016,150,43-Rural: Remote
Calvin,4006270,2015,172,43-Rural: Remote
Calvin,4006270,2014,171,43-Rural: Remote
Cameron,4006330,2025,286,42-Rural: Distant
Cameron,4006330,2024,305,42-Rural: Distant
Cameron,4006330,2023,319,42-Rural: Distant
Cameron,4006330,2022,276,42-Rural: Distant
Cameron,4006330,2021,248,42-Rural: Distant
Cameron,4006330,2020,273,42-Rural: Distant
Cameron,4006330,2019,288,42-Rural: Distant
Cameron,4006330,2018,266,42-Rural: Distant
Cameron,4006330,2017,297,42-Rural: Distant
Cameron,4006330,2016,273,42-Rural: Distant
Cameron,4006330,2015,278,42-Rural: Distant
Cameron,4006330,2014,303,42-Rural: Distant
Canadian,4006390,2025,439,43-Rural: Remote
Canadian,4006390,2024,447,43-Rural: Remote
Canadian,4006390,2023,450,43-Rural: Remote
Canadian,4006390,2022,449,43-Rural: Remote
Canadian,4006390,2021,420,43-Rural: Remote
Canadian,4006390,2020,432,43-Rural: Remote
Canadian,4006390,2019,401,43-Rural: Remote
Canadian,4006390,2018,452,43-Rural: Remote
Canadian,4006390,2017,484,43-Rural: Remote
Canadian,4006390,2016,469,43-Rural: Remote
Canadian,4006390,2015,464,43-Rural: Remote
Canadian,4006390,2014,480,43-Rural: Remote
Canadian Valley Tech,4000062,2025,NA,32-Town: Distant
